Uri,Title,Artist,Genre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
https://open.spotify.com/track/2E82gORVSA7UMEz5M1IP3b,punto g,KAROL G,latin,0.791,0.746,-4.716,0.0907,0.00938,0.000117,0.125,0.905,165.994
https://open.spotify.com/track/0sPTfDSZgE3KvcvqaKPtEx,tanta falta,Bryant Myers,latin,0.856,0.728,-3.497,0.0916,0.135,1.00E-06,0.2,0.797,89.999
https://open.spotify.com/track/5cpJFiNwYyWwFLH0V6B3N8,del mar,Ozuna - Doja Cat - Sia,latin,0.759,0.636,-5.585,0.0369,0.0224,0.000143,0.166,0.536,109.976
https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0,a tu merced,Bad Bunny,latin,0.86,0.791,-4.784,0.0568,0.169,0.000106,0.106,0.887,92.023
https://open.spotify.com/track/2m2ZGfJcs3lHWNPzhWH3XH,la modelo,Ozuna - Cardi B,latin,0.822,0.743,-2.038,0.0451,0.213,0.0103,0.0957,0.78,98.005
https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,china,Anuel AA - Daddy Yankee - KAROL G - J Balvin - Ozuna,latin,0.786,0.808,-3.702,0.0882,0.0846,0.000289,0.0822,0.609,105.027
https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw,soliá,Bad Bunny,latin,0.71,0.81,-5.507,0.0854,0.117,0.000132,0.154,0.184,92.041
https://open.spotify.com/track/53v2u51nq3CxiKUNphRzP1,que malo,Bad Bunny - Ñengo Flow,latin,0.802,0.787,-6.181,0.0599,0.0832,0,0.153,0.446,94.026
https://open.spotify.com/track/2w1rq80FIrbxeJy9WYURxw,follow,KAROL G - Anuel AA,latin,0.735,0.787,-4.375,0.16,0.667,6.15E-06,0.0721,0.455,168.997
https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,otra vez,Zion & Lennox - J Balvin,latin,0.832,0.772,-5.429,0.1,0.0559,0.000486,0.44,0.704,96.016
https://open.spotify.com/track/5vZfgeDfNhlkKeJqjzSAmg,sé que te duele,Alejandro Fernández - Morat,latin,0.682,0.858,-4.711,0.0708,0.245,0,0.104,0.753,94.954
https://open.spotify.com/track/4178A5NkEjcsGc64jpBO6d,calypso,Luis Fonsi - Stefflon Don,latin,0.866,0.859,-3.087,0.0587,0.138,0,0.401,0.923,109.972
https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV,perreo en la luna,Rich Music LTD - Sech - Dalex - Justin Quiles - Lenny Tavárez - Feid,latin,0.711,0.757,-4.188,0.29,0.268,0,0.367,0.724,174.013
https://open.spotify.com/track/1k1CJlU1eAEpAbNK0TVeKD,que mas pues - remix,Sech - Justin Quiles - Maluma - Nicky Jam - Farruko - Dalex - Lenny Tavárez,latin,0.648,0.661,-5.027,0.195,0.121,2.33E-06,0.12,0.813,113.363
https://open.spotify.com/track/6ElmxV9B2mSNscEjP27M7i,chambea,Bad Bunny,latin,0.854,0.868,-3.455,0.154,0.24,0.00204,0.152,0.631,115.99
https://open.spotify.com/track/0fgsKar6uBO08vzHXkTjWi,p fkn r,Bad Bunny - Kendo Kaponi - Arcangel,latin,0.82,0.635,-5.749,0.0772,0.409,0,0.244,0.528,101.024
https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp,ibiza,Ozuna - Romeo Santos,latin,0.69,0.71,-5.144,0.335,0.25,0,0.108,0.726,192.068
https://open.spotify.com/track/1AVu7Kc2MRrLfOG1RCEf07,aura,Ozuna - Arthur Hanlon,latin,0.527,0.486,-5.267,0.0508,0.947,1.28E-06,0.119,0.255,107.906
https://open.spotify.com/track/0MIcPSq9n2z5H8TAfEstri,quiero repetir,Ozuna - J Balvin,latin,0.608,0.753,-4.748,0.368,0.103,0,0.0996,0.482,97.626
https://open.spotify.com/track/4au7FRcgZzChASRYu279xH,con calma - remix,Daddy Yankee - Katy Perry - Snow,latin,0.736,0.868,-3.01,0.0454,0.166,1.48E-06,0.0419,0.613,94.026
https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt,la difícil,Bad Bunny,latin,0.685,0.848,-4.561,0.0858,0.0861,7.14E-06,0.0783,0.761,179.87
https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,secreto,Anuel AA - KAROL G,latin,0.807,0.803,-4.156,0.126,0.602,0.00853,0.136,0.706,91.987
https://open.spotify.com/track/4DbhxwlkhTbCTqlZptxmI6,swing,Danny Ocean,latin,0.729,0.616,-6.422,0.249,0.458,0,0.082,0.532,106.486
https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,ella quiere beber - remix,Anuel AA - Romeo Santos,latin,0.751,0.665,-3.083,0.124,0.265,0,0.0515,0.698,95.239
https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,mi gente,J Balvin - Willy William,latin,0.543,0.677,-4.915,0.0993,0.0148,6.21E-06,0.13,0.294,103.809
https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776,"ay, dios mío!",KAROL G,latin,0.718,0.712,-4.366,0.174,0.512,0.00121,0.104,0.531,180.034
https://open.spotify.com/track/3YeImruYgPnQtn4QgHqi04,somo o no somos,Anuel AA,latin,0.735,0.607,-5.369,0.0466,0.621,2.55E-06,0.0793,0.57,142.006
https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7,no es justo,J Balvin - Zion & Lennox,latin,0.684,0.811,-4.494,0.0714,0.161,0.000363,0.0871,0.721,87.866
https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6,cuaderno,Dalex - Justin Quiles - Nicky Jam - Rafa Pabön - Sech - Lenny Tavárez - Feid,latin,0.681,0.648,-5.021,0.38,0.523,0,0.104,0.688,172.02
https://open.spotify.com/track/26Qhn2T88XqVinXQpmSarj,atrévete,Nicky Jam - Sech,latin,0.552,0.675,-3.824,0.297,0.311,0,0.119,0.586,183.785
https://open.spotify.com/track/4EJHKSnHENfjOxXWryyNtL,más de una cita,Bad Bunny - Zion & Lennox,latin,0.865,0.5,-10.805,0.0861,0.0122,7.73E-05,0.098,0.317,92.976
https://open.spotify.com/track/6VN85VvNB8w1QbJCXW8rTC,no llores mujer,Anuel AA - Travis Barker,latin,0.693,0.558,-5.664,0.0366,0.169,0,0.0867,0.298,77.968
https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,safari,J Balvin - Pharrell Williams - BIA - Sky,latin,0.508,0.687,-4.361,0.326,0.551,3.41E-06,0.126,0.555,180.044
https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3,la rompe corazones,Daddy Yankee - Ozuna,latin,0.685,0.859,-2.595,0.0553,0.116,0,0.317,0.891,176.018
https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT,la boca - remix,Mau y Ricky - Camilo - Lunay,latin,0.691,0.773,-3.812,0.0355,0.236,0,0.329,0.85,92.992
https://open.spotify.com/track/6SYSu569pfYdkDT9A5lZqi,cuidao por ahí,J Balvin - Bad Bunny,latin,0.845,0.813,-2.979,0.077,0.111,0.00241,0.174,0.586,90.98
https://open.spotify.com/track/0FktnzDqjClqU6iqOZVEs2,bye me fui,Bad Bunny,latin,0.712,0.599,-6.342,0.112,0.412,2.15E-05,0.103,0.588,179.788
https://open.spotify.com/track/3BY2mafsbsoKGqS380Xnuz,te quiero pa´mi,Don Omar - Zion & Lennox,latin,0.761,0.82,-4.003,0.0623,0.125,2.10E-05,0.183,0.619,88.997
https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,te boté - remix,Nio Garcia - Casper Magico - Bad Bunny - Darell - Ozuna - Nicky Jam,latin,0.903,0.675,-3.445,0.214,0.542,1.28E-05,0.0595,0.442,96.507
https://open.spotify.com/track/6kOHug1s9Nd5gsHrX8irs2,mi mala - remix,Mau y Ricky - KAROL G - Becky G - Leslie Grace - Lali,latin,0.735,0.652,-4.426,0.236,0.0189,0,0.15,0.776,171.98
https://open.spotify.com/track/7rwX0O3RlxqqIjQM8evm5E,solita,Ozuna - Mambo Kingz - DJ Luian - Bad Bunny - Wisin - Almighty,latin,0.807,0.633,-6.016,0.0929,0.0564,0,0.107,0.325,138.038
https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP,medusa,Jhay Cortez - Anuel AA - J Balvin,latin,0.886,0.604,-7.293,0.208,0.194,3.15E-06,0.107,0.383,98.023
https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon,aventura,Lunay - Ozuna - Anuel AA,latin,0.729,0.726,-3.208,0.0422,0.223,0,0.101,0.876,92.025
https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv,la tóxica,Farruko,latin,0.659,0.701,-4.107,0.164,0.0882,0,0.0866,0.623,91.97
https://open.spotify.com/track/6ofuqm2qLMi9lBFEF9mJMb,hasta que salga el sol,Ozuna,latin,0.857,0.823,-4.22,0.0516,0.0206,0.00077,0.0593,0.57,96.048
https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi,rojo,J Balvin,latin,0.663,0.598,-4.042,0.17,0.193,8.02E-05,0.0856,0.4,172.245
https://open.spotify.com/track/2YRvdf9cdS88y1wB1WhKoE,rebota,Guaynaa,latin,0.796,0.911,-1.998,0.285,0.188,0,0.499,0.918,180.128
https://open.spotify.com/track/6NfC2FKfsfzuLIF4lThw0A,así soy yo,Anuel AA - Bad Bunny,latin,0.732,0.807,-3.424,0.116,0.445,0.00152,0.0975,0.724,176.026
https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj,una vez,Bad Bunny - Mora,latin,0.55,0.598,-5.402,0.0831,0.132,2.58E-06,0.0955,0.543,83.836
https://open.spotify.com/track/6rbhaJsE4uLzpPf8WYSHDK,asesina,Brytiago - Darell,latin,0.845,0.663,-5.233,0.27,0.614,0,0.114,0.508,94.215
https://open.spotify.com/track/33b2wX9d0kxqxhi7lcsC1A,unica,Ozuna,latin,0.653,0.859,-3.048,0.0449,0.212,0,0.111,0.706,174.038
https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,calma - remix,Pedro Capó - Farruko,latin,0.826,0.773,-4.218,0.0524,0.323,0,0.143,0.761,126.899
https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW,vete,Bad Bunny,latin,0.886,0.672,-4.394,0.188,0.0363,8.78E-06,0.101,0.526,91.976
https://open.spotify.com/track/7lR4UmEDJ1ngczVX2NiNi4,te soñé de nuevo,Ozuna - Barloe Team,latin,0.845,0.657,-3.457,0.0847,0.0644,0,0.0736,0.753,83.987
https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0,si te vas,Sech - Ozuna,latin,0.73,0.644,-4.124,0.132,0.0933,4.56E-06,0.143,0.554,174.101
https://open.spotify.com/track/5lwVd35Zg6DJ4qibVMq99H,date la vuelta,Luis Fonsi - Sebastian Yatra - Nicky Jam,latin,0.747,0.825,-2.903,0.0566,0.0487,0,0.107,0.866,94.006
https://open.spotify.com/track/2CoMYp2uIKsT09nreEZnZn,bendiciones,Bad Bunny,latin,0.828,0.581,-9.909,0.0725,0.0378,0,0.103,0.843,143.995
https://open.spotify.com/track/4T4CZ3Q4z3GG7lU720YYhM,soltera,Lunay - Chris Jeday - Gaby Music,latin,0.778,0.731,-4.325,0.0399,0.446,0,0.251,0.854,91.991
https://open.spotify.com/track/2wRkBumdItthjYP9XknImg,está rico,Marc Anthony - Will Smith - Bad Bunny,latin,0.817,0.74,-4.566,0.283,0.266,0,0.0992,0.674,130.04
https://open.spotify.com/track/2LsbizbOeNa4x6qsi2jAMb,la flaca,Jarabe De Palo,latin alternative,0.871,0.481,-9.068,0.0383,0.52,5.54E-05,0.0809,0.664,103.063
https://open.spotify.com/track/2RJ1fg4qf2vgZKifTa4HgA,solo quédate en silencio,RBD - Anahí - Dulce María - Maite Perroni - Christian Chávez - Christopher von Uckermann - Alfonso Herrera,latin pop,0.464,0.775,-4.838,0.0313,0.203,0,0.0478,0.672,184.089
https://open.spotify.com/track/5h8VHxOBK1VWWj46T8fSly,teléfono,Aitana,latin pop,0.691,0.829,-4.627,0.158,0.102,0.000177,0.0698,0.564,172.161
https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu,se te nota,Lele Pons - Guaynaa,latin pop,0.905,0.686,-3.152,0.0664,0.0907,0,0.266,0.963,103.013
https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H,la cintura,Alvaro Soler,latin pop,0.702,0.844,-4.054,0.0769,0.0294,0,0.38,0.786,100.043
https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS,feliz navidad,José Feliciano,latin pop,0.485,0.857,-7.059,0.0442,0.534,0,0.347,0.963,148.749
https://open.spotify.com/track/0bMVCO35RJiUhAfvFsLjIF,este corazón,RBD - Anahí - Dulce María - Maite Perroni - Christian Chávez - Christopher von Uckermann - Alfonso Herrera,latin pop,0.497,0.619,-4.811,0.0322,0.47,0,0.0708,0.756,159.996
https://open.spotify.com/track/64mK5Yd0rdGeXVkMFspEyt,un poco de tu amor,RBD - Anahí - Dulce María - Maite Perroni - Christian Chávez - Christopher von Uckermann - Alfonso Herrera,latin pop,0.785,0.773,-7.61,0.0334,0.0296,8.12E-06,0.0667,0.892,119.996
https://open.spotify.com/track/7F7qwp7VZRVwZsNoddRRgX,nuestro amor,RBD - Anahí - Dulce María - Maite Perroni - Christian Chávez - Christopher von Uckermann - Alfonso Herrera,latin pop,0.541,0.769,-6.253,0.0339,0.0556,1.54E-05,0.17,0.382,129.971
https://open.spotify.com/track/33zcmmElV1YbRZe57biUjg,celoso,Lele Pons,latin pop,0.746,0.703,-4.179,0.107,0.352,0,0.331,0.667,166.043
https://open.spotify.com/track/2b3JxLi8KAiOsD8ehnOxDZ,vas a quedarte,Aitana,latin pop,0.395,0.508,-3.522,0.0326,0.795,3.63E-06,0.0627,0.168,89.859
https://open.spotify.com/track/7o0oY5wRcoV7oPuDhD2J1z,fingías,Paloma Mami,latin pop,0.729,0.805,-3.83,0.184,0.19,0.225,0.0909,0.345,191.994
https://open.spotify.com/track/3eo3Dw5OGSWCzJDVHLKE3v,enséñame,RBD - Anahí - Dulce María - Maite Perroni - Christian Chávez - Christopher von Uckermann - Alfonso Herrera,latin pop,0.68,0.796,-5.884,0.0588,0.385,0,0.375,0.624,80.945
https://open.spotify.com/track/05ZXXyeZFhZtA6DAP3Aw7x,loca,Maite Perroni - Cali Y El Dandee,latin pop,0.751,0.839,-3.367,0.054,0.11,0,0.0865,0.639,95.019
https://open.spotify.com/track/09nSCeCs6eYfAIJVfye1CE,oye,TINI - Sebastian Yatra,latin pop,0.683,0.51,-7.894,0.0646,0.447,0,0.175,0.255,95.08
https://open.spotify.com/track/56gH0zGe3SP9SGNoQ2pWwn,la cintura  - remix,Alvaro Soler - Flo Rida - TINI,latin pop,0.681,0.84,-4.295,0.128,0.0351,0,0.398,0.722,100.056
https://open.spotify.com/track/5sgvzXoYFCr5F5tUZdAA20,ser o parecer,RBD - Anahí - Dulce María - Maite Perroni - Christian Chávez - Christopher von Uckermann - Alfonso Herrera,latin pop,0.605,0.88,-3.747,0.14,0.263,0,0.2,0.908,176.028
https://open.spotify.com/track/56tOMi4N980gmsdUoyaLb3,rebelde,RBD - Anahí - Dulce María - Maite Perroni - Christian Chávez - Christopher von Uckermann - Alfonso Herrera,latin pop,0.671,0.782,-6.498,0.047,0.0122,0,0.525,0.62,95.011
https://open.spotify.com/track/3I7tLVbxJlrRUum7JdPJvH,la cintura,Alvaro Soler,latin pop,0.706,0.845,-4.102,0.0692,0.0201,0,0.358,0.742,100.015
https://open.spotify.com/track/6fqpsCQ7jF7OgQolXgYovX,aún hay algo,RBD - Anahí - Dulce María - Maite Perroni - Christian Chávez - Christopher von Uckermann - Alfonso Herrera,latin pop,0.611,0.82,-2.784,0.0316,0.0084,0,0.107,0.786,94.981
https://open.spotify.com/track/3hbTkJ0yFzHbawnKyhvTQj,sálvame,RBD - Anahí - Dulce María - Maite Perroni - Christian Chávez - Christopher von Uckermann - Alfonso Herrera,latin pop,0.473,0.657,-6.278,0.024,0.0454,2.41E-06,0.068,0.294,74.996
https://open.spotify.com/track/5gc6e6b4ZLAxhLeVtgWe9c,bye bye,Kim Loaiza - Jd Pantoja,latin viral pop,0.805,0.595,-6.86,0.0759,0.24,0,0.0722,0.685,150.062
https://open.spotify.com/track/0A5gdlrpAuQqZ2iFgnqBFW,moonlight,Gaullin,lithuanian electronic,0.813,0.761,-5.687,0.085,0.0529,0.0119,0.337,0.29,124.957
https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr,mans not hot,Big Shaq,london rap,0.895,0.885,-4.182,0.268,0.11,4.04E-05,0.106,0.633,134.973
https://open.spotify.com/track/5Xitt5a5uLQ1QtYdFxmi9e,se me olvidó,Christian Nodal,mariachi,0.647,0.554,-3.14,0.032,0.348,0,0.317,0.737,141.823
https://open.spotify.com/track/7fQox8Ere1HDm0jhSnsFHu,obey,Bring Me The Horizon - YUNGBLUD,melodic metalcore,0.462,0.99,-3.175,0.211,0.000103,0,0.374,0.204,137.061
https://open.spotify.com/track/3aniWcwiiYKHpm3F5TdeKD,teardrops,Bring Me The Horizon,melodic metalcore,0.497,0.916,-3.323,0.108,0.000323,0,0.36,0.401,96.051
https://open.spotify.com/track/7dRj3sTBYkNbEx5kdNHriv,mantra,Bring Me The Horizon,melodic metalcore,0.502,0.817,-3.508,0.0447,0.000477,0,0.153,0.617,90.024
https://open.spotify.com/track/03CbQgFxnBFoaaVJTfEqMD,medicine,Bring Me The Horizon,melodic metalcore,0.615,0.858,-3.3,0.0396,0.00393,0,0.0789,0.323,97.038
https://open.spotify.com/track/5IwUFTiNkarb5HEtNRtRtc,mother tongue,Bring Me The Horizon,melodic metalcore,0.598,0.872,-4.567,0.0328,0.0196,0,0.326,0.609,107.009
https://open.spotify.com/track/6sIbv1oWOuma2qV907MUbk,1x1,Bring Me The Horizon - Nova Twins,melodic metalcore,0.452,0.937,-3.346,0.161,0.000209,3.61E-06,0.606,0.604,164.032
https://open.spotify.com/track/5OxclJsdFESni44YlpNpkR,parasite eve,Bring Me The Horizon,melodic metalcore,0.589,0.797,-5.464,0.15,0.0289,4.35E-06,0.383,0.232,102.489
https://open.spotify.com/track/3WATWS2Ywo5HeHtG0bE2iZ,teardrops,Bring Me The Horizon,melodic metalcore,0.497,0.916,-3.323,0.108,0.000323,0,0.36,0.401,96.051
https://open.spotify.com/track/4hQ6o8ECY5MyHyodnyOHEw,u deserve it,Trippie Redd - Chris King - Quan'ta,melodic rap,0.817,0.509,-7.287,0.0316,0.547,4.28E-06,0.0758,0.551,110.014
https://open.spotify.com/track/0y5gx9hco8okaSecaH22k1,throw it away,Trippie Redd,melodic rap,0.841,0.492,-7.051,0.227,0.159,7.27E-05,0.0803,0.279,135.032
https://open.spotify.com/track/3L19besdNQzd342qL78xqm,demons and angels,A Boogie Wit da Hoodie - Juice WRLD,melodic rap,0.81,0.55,-7.46,0.17,0.0114,5.69E-06,0.107,0.183,76.503
https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp,nowadays,Lil Skies - Landon Cube,melodic rap,0.745,0.646,-6.987,0.17,0.157,0,0.338,0.46,79.993
https://open.spotify.com/track/1eIsyfDHoEbemSnQFsgyAv,party girl,StaySolidRocky - Lil Uzi Vert,melodic rap,0.752,0.375,-10.157,0.204,0.533,0,0.175,0.591,129.995
https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP,party girl,StaySolidRocky,melodic rap,0.73,0.439,-9.864,0.0609,0.747,0,0.0988,0.615,130.09
https://open.spotify.com/track/689uBlyIufk2LUhAwjny4w,nowadays,Lil Skies - Landon Cube,melodic rap,0.745,0.646,-6.987,0.17,0.157,0,0.338,0.46,79.993
https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S,lust,Lil Skies,melodic rap,0.718,0.767,-5.641,0.166,0.138,0,0.114,0.519,160.084
https://open.spotify.com/track/5erLs80hB2TbFWgSAbVQpe,no auto,Lil Uzi Vert - Lil Durk,melodic rap,0.713,0.681,-7.645,0.351,0.00286,0,0.291,0.635,159.107
https://open.spotify.com/track/0ibOcbkp2XG46Do8jcy0bL,nephew,Smokepurpp - Lil Pump,melodic rap,0.792,0.454,-6.753,0.458,0.00422,0,0.285,0.674,161.993
https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN,sanguine paradise,Lil Uzi Vert,melodic rap,0.729,0.603,-6.736,0.0666,0.0948,0,0.113,0.207,134.972
https://open.spotify.com/track/6Q2FftbUG530lCtBI74bMH,drowning,A Boogie Wit da Hoodie - Kodak Black,melodic rap,0.839,0.81,-5.274,0.0568,0.501,0,0.117,0.814,129.014
https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T,223s,YNW Melly - 9lokknine,melodic rap,0.932,0.547,-7.787,0.333,0.0388,0,0.0924,0.695,94.998
https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb,startender,A Boogie Wit da Hoodie - Tyga - Offset,melodic rap,0.736,0.622,-4.653,0.133,0.0235,0,0.151,0.506,191.971
https://open.spotify.com/track/2NSWi83peog6gHerzlMCqU,love me more,Trippie Redd,melodic rap,0.638,0.539,-5.853,0.0504,0.22,0,0.241,0.247,83.381
https://open.spotify.com/track/1jDbQz6tr52WgScCTXMnaN,pop,Lil Uzi Vert,melodic rap,0.741,0.599,-6.672,0.419,0.00961,0,0.785,0.276,139.891
https://open.spotify.com/track/6wJYhPfqk3KGhHRG76WzOh,blueberry faygo,Lil Mosey,melodic rap,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034
https://open.spotify.com/track/2xE16muNCmhZwSOv3i1d1H,mood swings,A Boogie Wit da Hoodie,melodic rap,0.941,0.676,-5.54,0.0936,0.211,4.64E-06,0.0986,0.93,120.073
https://open.spotify.com/track/7tgjDlQsMR8RvkdlNCJA58,6 kiss,Trippie Redd - Juice WRLD - YNW Melly,melodic rap,0.687,0.449,-10.061,0.154,0.109,0,0.282,0.229,142.048
https://open.spotify.com/track/5Tp5zlCgbwXLMa3pgYsNMl,elevate & motivate,Trippie Redd - YoungBoy Never Broke Again - Nel-Denarro,melodic rap,0.657,0.76,-3.446,0.0505,0.172,0,0.149,0.425,156.082
https://open.spotify.com/track/5awaEIMiJboRO7ycF6UOot,someone said,Swae Lee,melodic rap,0.904,0.492,-9.657,0.155,0.00119,0.364,0.125,0.257,149.982
https://open.spotify.com/track/003VDDA7J3Xb2ZFlNx7nIZ,yell oh,Trippie Redd - Young Thug,melodic rap,0.842,0.578,-6.05,0.138,0.00419,0,0.228,0.19,74.496
https://open.spotify.com/track/4SnlSaLJJ7reJMCHM5YUuX,lotus,Lil Uzi Vert,melodic rap,0.802,0.748,-5.708,0.207,0.24,0,0.165,0.516,150.063
https://open.spotify.com/track/2ktxr00GpTtbMNeBjNeY8D,who needs love,Trippie Redd,melodic rap,0.85,0.516,-7.664,0.0714,0.763,0,0.0896,0.874,108.963
https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,suicidal,YNW Melly,melodic rap,0.735,0.369,-9.682,0.0688,0.334,0,0.126,0.235,140.004
https://open.spotify.com/track/2ANLarE8yHVsLWW21nj79M,you was right,Lil Uzi Vert,melodic rap,0.843,0.359,-7.417,0.461,0.069,0,0.12,0.156,81.987
https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9,creeping,Lil Skies - Rich The Kid,melodic rap,0.729,0.687,-8.06,0.25,0.0108,0,0.162,0.683,160.085
https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,blueberry faygo,Lil Mosey,melodic rap,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034
https://open.spotify.com/track/3v84EI4rMdsqJ95MxwIjQa,sleepy hollow,Trippie Redd,melodic rap,0.735,0.662,-7.862,0.05,0.0104,0,0.153,0.124,87.999
https://open.spotify.com/track/3Ht9qyE5RZZVkBSV8kcf6v,immortal,Trippie Redd - The Game,melodic rap,0.612,0.629,-8.482,0.323,0.558,0,0.114,0.607,159.983
https://open.spotify.com/track/3Z9vHQOOPvRtOnTPyXLkWD,til the end of time,Trippie Redd,melodic rap,0.747,0.596,-6.904,0.0292,0.182,1.11E-06,0.319,0.502,120.006
https://open.spotify.com/track/2oHDJHNondITqbl8xZ9vPn,bigger than life,Lil Uzi Vert,melodic rap,0.776,0.752,-4.711,0.193,0.325,0,0.33,0.716,140.013
https://open.spotify.com/track/6YfTl5YupXOQBKiJJLrxcw,death,Trippie Redd - DaBaby,melodic rap,0.802,0.82,-5.969,0.146,0.0579,0,0.149,0.613,164.005
https://open.spotify.com/track/3AMnOVxEHUgVrythGgqPhI,say a,A Boogie Wit da Hoodie,melodic rap,0.831,0.814,-5.18,0.474,0.391,0,0.109,0.846,161.041
https://open.spotify.com/track/45DANEAozzOPHrqmERidgn,i try,Trippie Redd,melodic rap,0.595,0.627,-6.751,0.0327,0.229,0,0.198,0.574,75.013
https://open.spotify.com/track/2ZdCrBA52bb4pIG3tOOZiQ,dark queen,Lil Uzi Vert,melodic rap,0.747,0.606,-5.286,0.172,0.222,0,0.281,0.2,155.055
https://open.spotify.com/track/4NbHIhW0P5skMNvtOMPDUL,mac 10,Trippie Redd - Lil Baby - Lil Duke,melodic rap,0.787,0.619,-7.32,0.17,0.181,0,0.323,0.824,124.09
https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT,i,Lil Skies,melodic rap,0.649,0.453,-7.28,0.085,0.627,0,0.116,0.431,99.183
https://open.spotify.com/track/4sWGHlZGM1XA7TyWdtBAbA,moon relate,Lil Uzi Vert,melodic rap,0.867,0.768,-3.73,0.0791,0.18,0,0.254,0.34,102.021
https://open.spotify.com/track/48BycLu4MtbVvCumpvMMbP,snake skin,Trippie Redd,melodic rap,0.669,0.557,-8.835,0.0498,0.0574,0,0.0662,0.553,144.043
https://open.spotify.com/track/5j1yOqWONR9T6l43AzJ6Es,tip toe,Roddy Ricch - A Boogie Wit da Hoodie,melodic rap,0.757,0.673,-8.513,0.141,0.095,0,0.338,0.574,92.958
https://open.spotify.com/track/4GyMIm2BEMoOXjmIvSpfLi,king of my city,A Boogie Wit da Hoodie,melodic rap,0.48,0.679,-6.776,0.264,0.452,0,0.152,0.29,81.186
https://open.spotify.com/track/4AEzAEnbm9uRgbmTdeI63K,middle child,PnB Rock - XXXTENTACION,melodic rap,0.75,0.567,-6.4,0.48,0.137,0,0.109,0.398,151.895
https://open.spotify.com/track/5aXgz1oKK8Q9z9xvTmSnrO,topanga,Trippie Redd,melodic rap,0.755,0.615,-8.245,0.0454,0.00587,1.75E-06,0.109,0.039,105.955
https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI,drowning,A Boogie Wit da Hoodie - Kodak Black,melodic rap,0.839,0.81,-5.274,0.0568,0.501,0,0.117,0.814,129.014
https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,the box,Roddy Ricch,melodic rap,0.896,0.586,-6.687,0.0559,0.104,0,0.79,0.642,116.971
https://open.spotify.com/track/2dKtWPLZvbCzwLRliNn8UI,cant love,Trippie Redd,melodic rap,0.842,0.567,-6.504,0.0525,0.00244,1.89E-05,0.168,0.256,135.991
https://open.spotify.com/track/364spZLB5bhNlnPrzvUB41,reply,A Boogie Wit da Hoodie - Lil Uzi Vert,melodic rap,0.512,0.623,-6.553,0.0808,0.0187,0,0.13,0.219,112.15
https://open.spotify.com/track/5a1ofLoPiAn5xxf5UE6472,!,Trippie Redd,melodic rap,0.725,0.543,-6.311,0.0841,0.0296,0,0.177,0.693,119.961
https://open.spotify.com/track/4pCEIQ6wBVuaJdER5bALtO,thats a rack,Lil Uzi Vert,melodic rap,0.852,0.432,-8.04,0.501,0.0599,0,0.146,0.258,140.042
